match_date,top_1,top_1_elo,top_2,top_2_elo,top_3,top_3_elo,top_4,top_4_elo,top_5,top_5_elo
2016-08-18,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,MOUSESPORTS,1614.8697064574496,VIRTUS.PRO,1604.3973701000448
2016-08-17,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,MOUSESPORTS,1614.8697064574496,CLOUD9,1611.2913532605055
2016-08-17,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-08-17,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-08-17,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-08-17,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-08-16,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-08-15,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-30,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-30,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-29,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-23,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-22,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-21,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-21,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-17,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-16,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-14,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125,MOUSESPORTS,1614.8697064574496
2016-07-13,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-10,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-09,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-09,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-08,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-08,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-08,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-07,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-07,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-07,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-06,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-06,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-06,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1621.0486556550136,CLOUD9,1620.8238066519125
2016-07-06,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1622.8280057507077,CLOUD9,1620.8238066519125
2016-07-06,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1622.8280057507077,CLOUD9,1620.8238066519125
2016-07-06,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1622.8280057507077,CLOUD9,1620.8238066519125
2016-07-05,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1622.8280057507077,CLOUD9,1620.8238066519125
2016-07-05,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,FAZE,1628.0833648160735,VIRTUS.PRO,1622.8280057507077,CLOUD9,1620.8238066519125
2016-07-05,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-07-05,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-07-05,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-07-05,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-07-02,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-30,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-29,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-29,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-28,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-28,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-28,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-28,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-26,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-26,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-25,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1620.8238066519125
2016-06-25,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-25,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-24,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-24,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-24,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-24,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-21,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-21,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-20,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-20,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-20,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-19,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-18,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-18,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-18,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-18,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-18,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-16,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-15,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-15,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-14,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-14,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-14,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-14,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-12,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-12,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-12,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-12,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-11,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-11,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-11,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-11,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-10,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-10,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-10,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-09,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-09,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-09,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-09,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-08,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-08,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-07,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-07,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-05,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-04,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-02,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-01,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-06-01,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-31,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-31,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-31,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-31,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-28,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-27,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-26,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-26,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-26,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-26,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-25,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-25,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-25,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-25,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-25,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-24,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-24,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-24,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-24,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-23,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-23,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-23,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-22,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-22,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-22,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-22,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-21,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-21,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-21,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-21,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-21,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-20,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1637.7109549778258,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-20,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-19,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-19,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-19,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-18,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-18,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-17,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-17,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-16,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-15,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-14,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735,CLOUD9,1624.0054934193254
2016-05-14,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,LUMINOSITY,1630.5154821111616,FAZE,1628.0833648160735
2016-05-12,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,LUMINOSITY,1630.5154821111616,FAZE,1628.0833648160735
2016-05-12,ASTRALIS,1684.2947511785364,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,LUMINOSITY,1630.5154821111616,FAZE,1628.0833648160735
2016-05-11,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-11,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-11,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-11,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-11,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-11,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-10,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-09,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-09,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-08,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-08,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-08,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-08,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-07,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-07,ASTRALIS,1684.2947511785364,LUMINOSITY,1643.0277152867648,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
2016-05-07,ASTRALIS,1684.2947511785364,LUMINOSITY,1652.45290297177,NIP,1642.219080616554,VIRTUS.PRO,1638.6025811607574,FAZE,1628.0833648160735
